id,dt,income,details,other,db
1a5fa4ba-d79d-11ec-a1bd-7ec7e3559253,2018-03-31,250.0,"Steagului 45,teren+releveu",Biziru,income
1a5fa4ce-d79d-11ec-a1bd-7ec7e3559253,2018-04-02,200.0,"Octavian Goga 12,Agigea",Biziru,income
1a5fa4ec-d79d-11ec-a1bd-7ec7e3559253,2018-04-02,200.0,Teren masurat+1 teren trasat Agigea,Biziru,income
1a5fa500-d79d-11ec-a1bd-7ec7e3559253,2018-04-02,300.0,Releveu+teren Ef Nord Bro,Biziru,income
1a5fa51e-d79d-11ec-a1bd-7ec7e3559253,2018-04-04,150.0,"Sos Constantei 128,Releveu,Cumpana",Biziru,income
1a5fa532-d79d-11ec-a1bd-7ec7e3559253,2018-04-06,200.0,Sasu Dumitru 25,Ionescu,income
1a5fa550-d79d-11ec-a1bd-7ec7e3559253,2018-04-12,200.0,Miron Costin 68,Ionescu,income
1a5fa564-d79d-11ec-a1bd-7ec7e3559253,2018-04-18,300.0,Razboieni 75,Coca,income
1a5fa578-d79d-11ec-a1bd-7ec7e3559253,2018-04-19,200.0,Duiliu Zamfirescu 13,Coca,income
1a5fa596-d79d-11ec-a1bd-7ec7e3559253,2018-04-20,150.0,"Biruintei 128,Constanta",Biziru,income
1a5fa5aa-d79d-11ec-a1bd-7ec7e3559253,2018-04-20,200.0,"Mircea cel Batran 3,Cumpana",Biziru,income
1a5fa5c8-d79d-11ec-a1bd-7ec7e3559253,2018-04-21,200.0,"Gheorghe Marinescu 43,Constanta",Ionescu,income
1a5fa5dc-d79d-11ec-a1bd-7ec7e3559253,2018-04-24,250.0,Tuzla 2 loturi,Biziru,income
1a5fa5fa-d79d-11ec-a1bd-7ec7e3559253,2018-04-24,200.0,"Ef Sud trs,100717",Biziru,income
1a5fa60e-d79d-11ec-a1bd-7ec7e3559253,2018-04-24,250.0,"Tuzla,Meduzei 41",Biziru,income
1a5fa622-d79d-11ec-a1bd-7ec7e3559253,2018-04-24,100.0,Alex tractor,Biziru,income
1a5fa640-d79d-11ec-a1bd-7ec7e3559253,2018-04-25,200.0,"Lucian Blaga,Palazu Mare",Ionescu,income
1a5fa654-d79d-11ec-a1bd-7ec7e3559253,2018-04-26,200.0,Et 2 si 3 scafandrii bloc,Biziru,income
1a5fa672-d79d-11ec-a1bd-7ec7e3559253,2018-05-02,300.0,Aeroport Kogalniceanu,Biziru,income
1a5fa686-d79d-11ec-a1bd-7ec7e3559253,2018-05-02,150.0,Calafatului 59,Biziru,income
1a5fa6a4-d79d-11ec-a1bd-7ec7e3559253,2018-05-03,100.0,Parcare Alma,Biziru,income
1a5fa6b8-d79d-11ec-a1bd-7ec7e3559253,2018-05-09,1000.0,Agigea 25ha,Ionescu,income
1a5fa6d6-d79d-11ec-a1bd-7ec7e3559253,2018-05-12,200.0,Muzicescu,Ionescu,income
1a5fa6ea-d79d-11ec-a1bd-7ec7e3559253,2018-05-15,100.0,Satu Nou,Bogdan,income
1a5fa6fe-d79d-11ec-a1bd-7ec7e3559253,2018-05-15,150.0,"Lazu,110549",Biziru,income
1a5fa71c-d79d-11ec-a1bd-7ec7e3559253,2018-05-15,100.0,"Et 4,Scafandrii bloc",Biziru,income
1a5fa730-d79d-11ec-a1bd-7ec7e3559253,2018-05-15,200.0,Ungureanu Agigea,Alexandra,income
1a5fa74e-d79d-11ec-a1bd-7ec7e3559253,2018-05-16,250.0,Muscatei 38,Ionescu,income
1a5fa762-d79d-11ec-a1bd-7ec7e3559253,2018-05-17,100.0,Spitalu Mic,Ionescu,income
1a5fa780-d79d-11ec-a1bd-7ec7e3559253,2018-05-17,200.0,Trs Techirghiol,Ionescu,income
1a5fa794-d79d-11ec-a1bd-7ec7e3559253,2018-05-18,200.0,Iusein tech trs lot 3,Ionescu,income
1a5fa7a8-d79d-11ec-a1bd-7ec7e3559253,2018-05-18,200.0,Labirint 22,Coca,income
1a5fa7c6-d79d-11ec-a1bd-7ec7e3559253,2018-05-21,450.0,Tuzla Lidl,Biziru,income
1a5fa7da-d79d-11ec-a1bd-7ec7e3559253,2018-05-21,300.0,Cobadin Plopilor 17,Biziru,income
1a5fa7ee-d79d-11ec-a1bd-7ec7e3559253,2018-05-21,200.0,Lot 9,Ionescu,income
1a5fa80c-d79d-11ec-a1bd-7ec7e3559253,2018-05-22,200.0,"Navodului 3A,Palazu Mare",Ionescu,income
1a5fa820-d79d-11ec-a1bd-7ec7e3559253,2018-05-22,250.0,Teren gol Mamaia,Alexandra,income
1a5fa83e-d79d-11ec-a1bd-7ec7e3559253,2018-05-29,100.0,Ap Tomis Nord,Mami,income
1a5fa852-d79d-11ec-a1bd-7ec7e3559253,2018-05-29,150.0,Trs langa triton,Biziru,income
1a5fa870-d79d-11ec-a1bd-7ec7e3559253,2018-06-01,300.0,Mandai 8,Mami,income
1a5fa884-d79d-11ec-a1bd-7ec7e3559253,2018-06-01,200.0,Tomis bloc,Ionescu,income
1a5fa898-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,150.0,A166 trasat axe,Biziru,income
1a5fa8b6-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,200.0,MOL Doraly,Biziru,income
1a5fa8ca-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,100.0,Hala Billa,Biziru,income
1a5fa8e8-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,250.0,Poporului PUZ,Biziru,income
1a5fa8fc-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,250.0,Tomis Plus PC,Biziru,income
1a5fa910-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,200.0,"Octavian Goga 102,Agigea",Biziru,income
1a5fa92e-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,300.0,Aeroport Kogalniceanu(pt 23.05),Biziru,income
1a5fa942-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,150.0,Campus PC,Biziru,income
1a5fa960-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,200.0,"Acsente Sever 2,Lazu",Biziru,income
1a5fa974-d79d-11ec-a1bd-7ec7e3559253,2018-06-04,200.0,Aeroport Kogalniceanu(pt 31.05),Biziru,income
1a5fa988-d79d-11ec-a1bd-7ec7e3559253,2018-06-06,200.0,"Razoare 3,Constanta",Ionescu,income
1a5fa9a6-d79d-11ec-a1bd-7ec7e3559253,2018-06-06,200.0,"Midia 6,Palazu Mare",Ionescu,income
1a5fa9ba-d79d-11ec-a1bd-7ec7e3559253,2018-06-07,200.0,Gaz Tomis Nord,Bogdan,income
1a5fa9d8-d79d-11ec-a1bd-7ec7e3559253,2018-06-07,200.0,"Ion Ursu 40,Constanta",Ionescu,income
1a5fa9ec-d79d-11ec-a1bd-7ec7e3559253,2018-06-08,200.0,"Poporului 36,Constanta",Ionescu,income
1a5faa0a-d79d-11ec-a1bd-7ec7e3559253,2018-06-08,200.0,"Petre Ispirescu 37,Constanta",Ionescu,income
1a5faa1e-d79d-11ec-a1bd-7ec7e3559253,2018-06-09,200.0,"Guci,Palazu Mare",Ionescu,income
1a5faa32-d79d-11ec-a1bd-7ec7e3559253,2018-06-09,200.0,"Alexandru Sahia 52,Palazu Mare",Ionescu,income
1a5faa50-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,200.0,Trasare Hanu Piratilor,Biziru,income
1a5faa64-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,200.0,Trasare Palazu Mare 264646,Biziru,income
1a5faa82-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,200.0,Muscatelor 33,Biziru,income
1a5faa96-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,350.0,Baneasa,Biziru,income
1a5faab4-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,250.0,Vama Veche magazin alimentar,Biziru,income
1a5faac8-d79d-11ec-a1bd-7ec7e3559253,2018-06-11,300.0,Corbu releveu,Biziru,income
1a5faae6-d79d-11ec-a1bd-7ec7e3559253,2018-06-14,100.0,"Dan,curatat camera video",Alin,income
1a5faafa-d79d-11ec-a1bd-7ec7e3559253,2018-06-14,200.0,"Hasdeu 8 bis,Ef Nord",Coca,income
1a5fab0e-d79d-11ec-a1bd-7ec7e3559253,2018-06-18,200.0,"Navodari,109445",Biziru,income
1a5fab2c-d79d-11ec-a1bd-7ec7e3559253,2018-06-18,400.0,"Ovidiu,Str C,plan+releveu",Biziru,income
1a5fab40-d79d-11ec-a1bd-7ec7e3559253,2018-06-18,250.0,"Tuzla,Sos Constantei 156",Biziru,income
1a5fab5e-d79d-11ec-a1bd-7ec7e3559253,2018-06-18,200.0,Eforie Sud trasare(16.06.2018),Biziru,income
1a5fab72-d79d-11ec-a1bd-7ec7e3559253,2018-06-21,50.0,Tuzla,Bogdan,income
1a5fab90-d79d-11ec-a1bd-7ec7e3559253,2018-06-22,200.0,Mesteru Manole 19,Ionescu,income
1a5faba4-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,300.0,"Tuzla,teren gol",Coca,income
1a5fabb8-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,200.0,Bratescu 46,Ionescu,income
1a5fabd6-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,150.0,Oriana releveu,Biziru,income
1a5fabea-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,300.0,Maresal 26A teren+releveu,Biziru,income
1a5fac08-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,400.0,Teofic releveu pensiune,Biziru,income
1a5fac1c-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,100.0,Dobrogei 93,Biziru,income
1a5fac3a-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,100.0,Str Traian 35B,Biziru,income
1a5fac4e-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,200.0,"Tuzla,TRS Str Biruintei",Biziru,income
1a5fac6c-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,150.0,Palazu Mare axe si balize,Biziru,income
1a5fac80-d79d-11ec-a1bd-7ec7e3559253,2018-06-23,200.0,Nehoiului 49,Biziru,income
1a5fac9e-d79d-11ec-a1bd-7ec7e3559253,2018-06-25,300.0,"Dorobanti,Str Cuza Voda 12",Coca,income
1a5facb2-d79d-11ec-a1bd-7ec7e3559253,2018-06-27,100.0,Mamaia Pizzerie,Bogdan,income
1a5facc6-d79d-11ec-a1bd-7ec7e3559253,2018-06-28,200.0,Calarasi trasare,Ionescu,income
1a5face4-d79d-11ec-a1bd-7ec7e3559253,2018-07-01,100.0,Ap Abator et 4,Mami,income
1a5facf8-d79d-11ec-a1bd-7ec7e3559253,2018-07-04,400.0,"Trasari Agigea,Tuzla si Vama Veche",Bogdan,income
1a5fad16-d79d-11ec-a1bd-7ec7e3559253,2018-07-04,200.0,Oituz 7,Coca,income
1a5fad2a-d79d-11ec-a1bd-7ec7e3559253,2018-07-07,200.0,"Rascoalei 13bis,Palazu Mare",Ionescu,income
1a5fad48-d79d-11ec-a1bd-7ec7e3559253,2018-07-07,200.0,"Musset,Mamaia Nord",Ionescu,income
1a5fad5c-d79d-11ec-a1bd-7ec7e3559253,2018-07-07,200.0,Gheorghe Marinescu 9,Coca,income
1a5fad70-d79d-11ec-a1bd-7ec7e3559253,2018-07-07,200.0,Andromeda 14,Coca,income
1a5fad8e-d79d-11ec-a1bd-7ec7e3559253,2018-07-09,300.0,Mircea cel Batran 24,Coca,income
1a5fada2-d79d-11ec-a1bd-7ec7e3559253,2018-07-12,200.0,Unirii 76,Coca,income
1a5fadc0-d79d-11ec-a1bd-7ec7e3559253,2018-07-13,200.0,Averescu,Ionescu,income
1a5fadd4-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,100.0,"Ap Str Prieteniei Bloc G,Sc E,Ap 95",Mami,income
1a5fade8-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,250.0,"Ungureanu,Agigea teren gol",Alexandra,income
1a5fae06-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Aeroport Kogalniceanu,Biziru,income
1a5fae1a-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Platforma Agigea  SCS,Biziru,income
1a5fae38-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Hatman Luca Arbore 66,Biziru,income
1a5fae60-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Ciprian Porumbescu 25,Biziru,income
1a5fae74-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,250.0,Rasuri 19C,Biziru,income
1a5fae92-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Ghican Eforie Nord margine lac,Biziru,income
1a5faea6-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,150.0,"Terasa Tuborg, Eforie Nord",Biziru,income
1a5faec4-d79d-11ec-a1bd-7ec7e3559253,2018-07-16,200.0,Aeroport Kogalniceanu,Biziru,income
1a5faef6-d79d-11ec-a1bd-7ec7e3559253,2018-07-17,150.0,Vascului releveu,Biziru,income
1a5faf14-d79d-11ec-a1bd-7ec7e3559253,2018-07-18,250.0,Venus teren gol,Biziru,income
1a5faf28-d79d-11ec-a1bd-7ec7e3559253,2018-07-18,200.0,Frunzelor 114,Biziru,income
1a5faf46-d79d-11ec-a1bd-7ec7e3559253,2018-07-18,250.0,ICH Ovidiu,Biziru,income
1a5faf5a-d79d-11ec-a1bd-7ec7e3559253,2018-07-21,200.0,Aurel Vlaicu,Ionescu,income
1a5faf78-d79d-11ec-a1bd-7ec7e3559253,2018-07-21,300.0,Topalu,Ionescu,income
1a5faf8c-d79d-11ec-a1bd-7ec7e3559253,2018-07-23,500.0,Canal Cumpana,Biziru,income
1a5fafa0-d79d-11ec-a1bd-7ec7e3559253,2018-07-24,250.0,Vifor Haiducul 11,Biziru,income
1a5fafbe-d79d-11ec-a1bd-7ec7e3559253,2018-07-26,200.0,Teren gol Eforie Sud,Biziru,income
1a5fafd2-d79d-11ec-a1bd-7ec7e3559253,2018-07-26,200.0,Alex tractor,Biziru,income
1a5faff0-d79d-11ec-a1bd-7ec7e3559253,2018-07-26,100.0,Ap Arges,Mami,income
1a5fb004-d79d-11ec-a1bd-7ec7e3559253,2018-07-27,100.0,Grozesti 62,Bogdan,income
1a5fb022-d79d-11ec-a1bd-7ec7e3559253,2018-07-28,400.0,Canal 2 Cumpana,Biziru,income
1a5fb036-d79d-11ec-a1bd-7ec7e3559253,2018-07-28,300.0,"Narciselor,Ovidiu",Biziru,income
1a5fb054-d79d-11ec-a1bd-7ec7e3559253,2018-07-31,200.0,"Pionierului,Palazu Mare",Ionescu,income
1a5fb068-d79d-11ec-a1bd-7ec7e3559253,2018-07-31,200.0,Cesna,Ionescu,income
1a5fb086-d79d-11ec-a1bd-7ec7e3559253,2018-07-31,300.0,Liceul Traian,Ionescu,income
1a5fb09a-d79d-11ec-a1bd-7ec7e3559253,2018-07-31,100.0,Mihaileanu,Coca,income
1a5fb0ae-d79d-11ec-a1bd-7ec7e3559253,2018-07-31,300.0,Agigea,Coca,income
1a5fb0cc-d79d-11ec-a1bd-7ec7e3559253,2018-08-01,50.0,Ap Tomis,Mami,income
1a5fb0e0-d79d-11ec-a1bd-7ec7e3559253,2018-08-02,200.0,Port Liziera,Biziru,income
1a5fb0fe-d79d-11ec-a1bd-7ec7e3559253,2018-08-02,200.0,"Spicului 21,Cumpana",Biziru,income
1a5fb112-d79d-11ec-a1bd-7ec7e3559253,2018-08-02,200.0,Canal 3 Cumpana,Biziru,income
1a5fb130-d79d-11ec-a1bd-7ec7e3559253,2018-08-04,200.0,Voiculescu,Biziru,income
1a5fb144-d79d-11ec-a1bd-7ec7e3559253,2018-08-06,150.0,Palazu Mare trasare,Biziru,income
1a5fb162-d79d-11ec-a1bd-7ec7e3559253,2018-08-06,150.0,Dinu Mamaia,Biziru,income
1a5fb176-d79d-11ec-a1bd-7ec7e3559253,2018-08-08,550.0,Topraisar,Biziru,income
1a5fb194-d79d-11ec-a1bd-7ec7e3559253,2018-08-09,1500.0,Cernavoda ridicare mare,Biziru,income
1a5fb1a8-d79d-11ec-a1bd-7ec7e3559253,2018-08-10,150.0,Trasare Aurel Vlaicu,Biziru,income
1a5fb1bc-d79d-11ec-a1bd-7ec7e3559253,2018-08-14,200.0,Ferdinand 32,Biziru,income
1a5fb1da-d79d-11ec-a1bd-7ec7e3559253,2018-08-14,250.0,Calarasi Trasare,Ionescu,income
1a5fb1ee-d79d-11ec-a1bd-7ec7e3559253,2018-08-14,250.0,Guci Palazu Mare,Ionescu,income
1a5fb20c-d79d-11ec-a1bd-7ec7e3559253,2018-08-17,250.0,Mihai Viteazu 111,Biziru,income
1a5fb220-d79d-11ec-a1bd-7ec7e3559253,2018-08-17,450.0,Dobromir si Lipnita,Biziru,income
1a5fb23e-d79d-11ec-a1bd-7ec7e3559253,2018-08-20,250.0,Sasu Dumitru 37,Ionescu,income
1a5fb252-d79d-11ec-a1bd-7ec7e3559253,2018-08-20,50.0,Ioan Borcea 30,Biziru,income
1a5fb266-d79d-11ec-a1bd-7ec7e3559253,2018-08-20,150.0,Dinu releveu stalpi,Biziru,income
1a5fb284-d79d-11ec-a1bd-7ec7e3559253,2018-08-21,400.0,Kogalniceanu 40 axe,Biziru,income
1a5fb298-d79d-11ec-a1bd-7ec7e3559253,2018-08-21,250.0,Fagetului 52,Ionescu,income
1a5fb2b6-d79d-11ec-a1bd-7ec7e3559253,2018-08-22,300.0,Mesteru Manole 1D,Coca,income
1a5fb2ca-d79d-11ec-a1bd-7ec7e3559253,2018-08-22,300.0,Steaua de Mare,Biziru,income
1a5fb2e8-d79d-11ec-a1bd-7ec7e3559253,2018-08-23,350.0,Cernavoda,Biziru,income
1a5fb2fc-d79d-11ec-a1bd-7ec7e3559253,2018-08-23,350.0,Kogalniceanu trasare,Biziru,income
1a5fb31a-d79d-11ec-a1bd-7ec7e3559253,2018-08-24,250.0,Trasare Cumpana cu scandal,Alin,income
1a5fb32e-d79d-11ec-a1bd-7ec7e3559253,2018-08-24,100.0,Traian 35B,Biziru,income
1a5fb342-d79d-11ec-a1bd-7ec7e3559253,2018-08-25,150.0,Gheorghe Marinescu Nicu Baditeanu,Biziru,income
1a5fb360-d79d-11ec-a1bd-7ec7e3559253,2018-08-25,200.0,Eforie Nord trasare,Biziru,income
1a5fb374-d79d-11ec-a1bd-7ec7e3559253,2018-08-25,200.0,Elena Cuza 66,Coca,income
1a5fb392-d79d-11ec-a1bd-7ec7e3559253,2018-08-27,250.0,Cernavoda,Biziru,income
1a5fb3a6-d79d-11ec-a1bd-7ec7e3559253,2018-08-28,200.0,Ovidiu trasare alei,Biziru,income
1a5fb3c4-d79d-11ec-a1bd-7ec7e3559253,2018-08-28,250.0,Kogalniceanu trasare,Biziru,income
1a5fb3d8-d79d-11ec-a1bd-7ec7e3559253,2018-08-29,300.0,Cernavoda,Biziru,income
1a5fb3ec-d79d-11ec-a1bd-7ec7e3559253,2018-08-30,200.0,Enachita Vacarescu 54,Ionescu,income
1a5fb40a-d79d-11ec-a1bd-7ec7e3559253,2018-08-30,250.0,"Vlad Tepes 6,Cumpana",Biziru,income
1a5fb41e-d79d-11ec-a1bd-7ec7e3559253,2018-09-01,300.0,Ramnicu trasare,Ionescu,income
1a5fb43c-d79d-11ec-a1bd-7ec7e3559253,2018-09-01,100.0,Palazu trasare,Ionescu,income
1a5fb450-d79d-11ec-a1bd-7ec7e3559253,2018-09-03,350.0,Cernavoda,Biziru,income
1a5fb46e-d79d-11ec-a1bd-7ec7e3559253,2018-09-03,250.0,Lucian Mamaia Nord,Biziru,income
1a5fb482-d79d-11ec-a1bd-7ec7e3559253,2018-09-04,300.0,Proiect SA,Ionescu,income
1a5fb4a0-d79d-11ec-a1bd-7ec7e3559253,2018-09-05,200.0,AlProf,Biziru,income
1a5fb4b4-d79d-11ec-a1bd-7ec7e3559253,2018-09-05,250.0,AlProf,Alin,income
1a5fb4c8-d79d-11ec-a1bd-7ec7e3559253,2018-09-05,250.0,Navodului 3A,Biziru,income
1a5fb4e6-d79d-11ec-a1bd-7ec7e3559253,2018-09-06,200.0,Titu Maiorescu 7,Biziru,income
1a5fb4fa-d79d-11ec-a1bd-7ec7e3559253,2018-09-07,250.0,Costinesti,Ionescu,income
1a5fb518-d79d-11ec-a1bd-7ec7e3559253,2018-09-07,250.0,Lazu,Alin,income
1a5fb52c-d79d-11ec-a1bd-7ec7e3559253,2018-09-07,200.0,Trasare Cumpana,Biziru,income
1a5fb54a-d79d-11ec-a1bd-7ec7e3559253,2018-09-11,200.0,Primarie Traian 35B,Ionescu,income
1a5fb55e-d79d-11ec-a1bd-7ec7e3559253,2018-09-11,200.0,Pusnava Mamaia Sat,Biziru,income
1a5fb572-d79d-11ec-a1bd-7ec7e3559253,2018-09-12,200.0,T16,Ionescu,income
1a5fb590-d79d-11ec-a1bd-7ec7e3559253,2018-09-12,200.0,Libertatii 10,Ionescu,income
1a5fb5a4-d79d-11ec-a1bd-7ec7e3559253,2018-09-18,250.0,Navodari trasare,Ionescu,income
1a5fb5c2-d79d-11ec-a1bd-7ec7e3559253,2018-09-18,300.0,Recoltei 11,Biziru,income
1a5fb5d6-d79d-11ec-a1bd-7ec7e3559253,2018-09-18,200.0,Valu trasare,Biziru,income
1a5fb5ea-d79d-11ec-a1bd-7ec7e3559253,2018-09-19,300.0,Kogalniceanu Aeroport,Biziru,income
1a5fb608-d79d-11ec-a1bd-7ec7e3559253,2018-09-20,250.0,"Neptun,Plopilor 18A",Ionescu,income
1a5fb61c-d79d-11ec-a1bd-7ec7e3559253,2018-09-20,200.0,Ivanovici 20,Ionescu,income
1a5fb63a-d79d-11ec-a1bd-7ec7e3559253,2018-09-22,500.0,Corbu Unitatea Militara trasare,Ionescu,income
1a5fb64e-d79d-11ec-a1bd-7ec7e3559253,2018-09-22,200.0,Zorelelor 52,Coca,income
1a5fb66c-d79d-11ec-a1bd-7ec7e3559253,2018-09-24,250.0,Puflene,Biziru,income
1a5fb680-d79d-11ec-a1bd-7ec7e3559253,2018-09-25,350.0,Cernavoda,Biziru,income
1a5fb69e-d79d-11ec-a1bd-7ec7e3559253,2018-09-26,250.0,Cernavoda,Biziru,income
1a5fb6b2-d79d-11ec-a1bd-7ec7e3559253,2018-09-26,350.0,Kogalniceanu Aeroport,Biziru,income
1a5fb6c6-d79d-11ec-a1bd-7ec7e3559253,2018-09-28,250.0,"Florilor 29, Cumpana",Biziru,income
1a5fb6e4-d79d-11ec-a1bd-7ec7e3559253,2018-09-28,250.0,"Panselei 7, Cumpana",Biziru,income
1a5fb6f8-d79d-11ec-a1bd-7ec7e3559253,2018-09-28,250.0,"Abrud 33, Constanta",Biziru,income
1a5fb716-d79d-11ec-a1bd-7ec7e3559253,2018-09-28,200.0,"Morii 82, Lumina",Biziru,income
1a5fb72a-d79d-11ec-a1bd-7ec7e3559253,2018-09-29,150.0,Sere trasare,Ionescu,income
1a5fb748-d79d-11ec-a1bd-7ec7e3559253,2018-10-02,300.0,Oriana et 2 si 3,Biziru,income
1a5fb75c-d79d-11ec-a1bd-7ec7e3559253,2018-10-02,200.0,Eforie Sud,Biziru,income
1a5fb77a-d79d-11ec-a1bd-7ec7e3559253,2018-10-02,200.0,"Viilor 10, Tuzla",Biziru,income
1a5fb78e-d79d-11ec-a1bd-7ec7e3559253,2018-10-03,150.0,Puflene,Biziru,income
1a5fb7a2-d79d-11ec-a1bd-7ec7e3559253,2018-10-03,200.0,Bratianu Expedition,Biziru,income
1a5fb7c0-d79d-11ec-a1bd-7ec7e3559253,2018-10-03,200.0,Alexandru Sahia,Biziru,income
1a5fb7d4-d79d-11ec-a1bd-7ec7e3559253,2018-10-03,200.0,Dinu Str D1,Biziru,income
1a5fb7e8-d79d-11ec-a1bd-7ec7e3559253,2018-10-03,200.0,Steflea 13,Biziru,income
1a5fb806-d79d-11ec-a1bd-7ec7e3559253,2018-10-04,350.0,Cernavoda,Biziru,income
1a5fb81a-d79d-11ec-a1bd-7ec7e3559253,2018-10-05,100.0,"Viilor 10, Tuzla",Biziru,income
1a5fb838-d79d-11ec-a1bd-7ec7e3559253,2018-10-05,200.0,"Lebedelor 31, Cumpana",Biziru,income
1a5fb84c-d79d-11ec-a1bd-7ec7e3559253,2018-10-05,200.0,"Ciresica 56, Cumpana",Biziru,income
1a5fb86a-d79d-11ec-a1bd-7ec7e3559253,2018-10-07,1000.0,Topraisar rest drum,Biziru,income
1a5fb87e-d79d-11ec-a1bd-7ec7e3559253,2018-10-09,100.0,Ap LT1 ap 21,Mami,income
1a5fb892-d79d-11ec-a1bd-7ec7e3559253,2018-10-09,250.0,Docherilor 15,Biziru,income
1a5fb8b0-d79d-11ec-a1bd-7ec7e3559253,2018-10-09,200.0,Decebal 14,Coca,income
1a5fb8c4-d79d-11ec-a1bd-7ec7e3559253,2018-10-09,100.0,WC Abator,Biziru,income
1a5fb8e2-d79d-11ec-a1bd-7ec7e3559253,2018-10-10,300.0,Ovidiu 108828,Ionescu,income
1a5fb8f6-d79d-11ec-a1bd-7ec7e3559253,2018-10-10,100.0,MOL Doraly,Biziru,income
1a5fb914-d79d-11ec-a1bd-7ec7e3559253,2018-10-10,350.0,Auchan,Biziru,income
1a5fb928-d79d-11ec-a1bd-7ec7e3559253,2018-10-16,150.0,Kogalniceanu,Biziru,income
1a5fb93c-d79d-11ec-a1bd-7ec7e3559253,2018-10-16,200.0,Gheorghe Marinescu 6,Biziru,income
1a5fb95a-d79d-11ec-a1bd-7ec7e3559253,2018-10-17,200.0,Dacia 10B,Ionescu,income
1a5fb96e-d79d-11ec-a1bd-7ec7e3559253,2018-10-17,200.0,Bloc B2 pt gaz,Ionescu,income
1a5fb98c-d79d-11ec-a1bd-7ec7e3559253,2018-10-17,200.0,Frunzelor 45,Ionescu,income
1a5fb9a0-d79d-11ec-a1bd-7ec7e3559253,2018-10-18,250.0,Cernavoda,Biziru,income
1a5fb9be-d79d-11ec-a1bd-7ec7e3559253,2018-10-18,250.0,Aliman,Biziru,income
1a5fb9d2-d79d-11ec-a1bd-7ec7e3559253,2018-10-18,200.0,Cazarma Palazu Mare,Biziru,income
1a5fb9e6-d79d-11ec-a1bd-7ec7e3559253,2018-10-18,50.0,Cota zero Puflene Mamaia Nord,Biziru,income
1a5fba04-d79d-11ec-a1bd-7ec7e3559253,2018-10-20,250.0,Cernavoda,Biziru,income
1a5fba18-d79d-11ec-a1bd-7ec7e3559253,2018-10-22,800.0,Unirii plan 800m,Biziru,income
1a5fba36-d79d-11ec-a1bd-7ec7e3559253,2018-10-23,200.0,Fabrica de ciocolata,Alin,income
1a5fba4a-d79d-11ec-a1bd-7ec7e3559253,2018-10-23,300.0,Trasari parcuri Ovidiu,Biziru,income
1a5fba68-d79d-11ec-a1bd-7ec7e3559253,2018-10-23,500.0,Valea portului avans,Ionescu,income
1a5fba7c-d79d-11ec-a1bd-7ec7e3559253,2018-10-24,200.0,Justitiei,Coca,income
1a5fba9a-d79d-11ec-a1bd-7ec7e3559253,2018-10-25,450.0,Cernavoda,Biziru,income
1a5fbaae-d79d-11ec-a1bd-7ec7e3559253,2018-10-26,200.0,"Cumpana,Sos Constantei 111",Biziru,income
1a5fbac2-d79d-11ec-a1bd-7ec7e3559253,2018-10-26,150.0,Brazdei 10,Coca,income
1a5fbae0-d79d-11ec-a1bd-7ec7e3559253,2018-10-26,100.0,Mamaia Nord reverificare,Biziru,income
1a5fbaf4-d79d-11ec-a1bd-7ec7e3559253,2018-10-27,200.0,"Sahia 8,Palazu",Biziru,income
1a5fbb12-d79d-11ec-a1bd-7ec7e3559253,2018-10-27,150.0,Muscel 5 trs,Biziru,income
1a5fbb26-d79d-11ec-a1bd-7ec7e3559253,2018-10-31,200.0,Amurgului 37,Biziru,income
1a5fbb44-d79d-11ec-a1bd-7ec7e3559253,2018-11-01,200.0,Jupiter 20,Biziru,income
